order_id,rider_id,assigned,predicted_eta
O0042118,D0247,True,41.9046536728096
O0042157,D0017,True,56.29136009535978
O0041766,D0211,True,86.58034999417394
O0042061,D0000,True,101.59394351031524
O0041885,D0013,True,22.00418093862052
O0042415,D0137,True,32.370728213231004
O0041735,D0165,True,27.3760984727731
O0041794,D0241,True,39.90459134112954
O0041860,D0290,True,41.47762507191206
O0042295,D0142,True,30.42440675286346
O0042321,D0263,True,38.743668840887686
O0041854,D0109,True,29.071604890700293
O0041966,D0198,True,20.549982062344704
O0042204,D0171,True,18.853044514531142
O0042274,D0012,True,16.375801037264097
O0042093,D0001,True,36.77810802227525
O0042244,D0295,True,31.06307303424749
O0042353,D0087,True,100.42599004184167
O0041957,D0069,True,25.03987935227228
O0042106,D0175,True,25.3157974457372
O0041801,D0055,True,20.247001662682937
O0042419,D0048,True,90.2099998127088
O0041945,D0287,True,42.28395508481237
O0042410,D0238,True,20.126162244396703
O0042281,D0251,True,52.13164801920319
O0042108,D0002,True,29.145694071808148
O0042164,D0018,True,37.9627498935836
O0041774,D0169,True,73.5880996223119
O0042207,D0144,True,29.640424178968388
O0042107,D0027,True,34.854961056807305
O0041789,D0103,True,24.728437079847126
O0042286,D0033,True,23.597056743328697
O0041835,D0254,True,80.92237981424977
O0042179,D0010,True,26.403279722558445
O0041805,D0203,True,20.241802949435574
O0041790,D0181,True,39.882196032774175
O0041714,D0136,True,36.0395337351792
O0041786,D0184,True,25.70701342649038
O0041674,D0298,True,28.934225754688057
O0042348,D0273,True,28.21818011598558
O0042359,D0281,True,30.81179763655764
O0042350,D0252,True,21.543018972172792
O0042320,D0084,True,34.21256208429978
O0042233,D0065,True,25.16072881175347
O0042240,D0157,True,34.55280463044317
O0041884,D0243,True,37.94792660339456
O0041942,D0111,True,32.135461832077304
O0042370,D0019,True,34.02948162147793
O0041917,D0274,True,91.48579404175678
O0041730,D0296,True,74.88226269602238
O0041780,D0295,True,37.58544361080491
O0042242,D0294,True,44.415601238575555
O0042396,D0221,True,31.98325120610533
O0041961,D0236,True,21.754223063120797
O0041827,D0283,True,28.21205415198406
O0042161,D0014,True,23.605616744660527
O0041741,D0093,True,30.726783245950617
O0042172,D0011,True,19.71610070616275
O0042090,D0103,True,39.54143040110884
O0042201,D0012,True,26.251015832298258
O0042423,D0088,True,29.46505641546696
O0042203,D0022,True,37.37476830756736
O0041829,D0287,True,21.544245770164327
O0042239,D0063,True,20.130367647855643
O0042193,D0298,True,21.969867469619214
O0042234,D0060,True,22.331301703860547
O0042127,D0099,True,22.484959720286895
O0041800,D0023,True,20.753319976312945
O0042228,D0163,True,26.917676593542815
O0042170,D0211,True,34.70386169622204
O0041933,D0137,True,24.010318367382684
O0042035,D0247,True,50.56467485308836
O0042022,D0011,True,19.89492892205132
O0042377,D0019,True,21.615851128348197
O0042336,D0038,True,31.098622098304254
O0042180,D0224,True,92.18510524904967
O0042380,D0157,True,23.470959054381673
O0042343,D0014,True,27.4868534999231
O0041765,D0286,True,20.34327208576042
O0041675,D0104,True,33.2787559518545
O0041928,D0164,True,25.24628556064075
O0042034,D0169,True,47.265663194829585
O0041810,D0106,True,28.00458512192749
O0041830,D0123,True,25.948533783656707
O0042279,D0070,True,23.79408275664243
O0042398,D0266,True,19.402283972326384
O0041937,D0018,True,29.365980808245748
O0042084,D0211,True,36.068789043364426
O0042194,D0295,True,38.06910955015217
O0041939,D0048,True,34.060194025263705
O0042275,D0040,True,19.360488364010262
O0042071,D0254,True,34.82372705033853
O0042432,D0298,True,21.553515242789054
O0042514,D0251,True,35.28348908382393
O0043164,D0241,True,21.267202263555376
O0043190,D0252,True,19.067534365522455
O0042918,D0001,True,18.354554481587712
O0042734,D0027,True,36.056923823217424
O0042742,D0164,True,24.222442663331748
O0043008,D0280,True,31.69268291560328
O0042489,D0274,True,22.877734640655916
O0042938,D0159,True,31.003282043314602
O0042941,D0139,True,28.901878901377668
O0042825,D0295,True,17.062098324669186
O0042835,D0022,True,23.703226545233306
O0042725,D0127,True,25.507982659283265
O0043053,D0274,True,28.539464199926005
O0042907,D0280,True,19.19863853028682
O0043025,D0048,True,57.681830619721026
O0042829,D0247,True,23.160009977290073
O0043032,D0157,True,18.30212318502935
O0042842,D0097,True,14.015331157632597
O0042915,D0204,True,16.602806674139643
O0042808,D0198,True,45.98794289177634
O0042444,D0204,True,15.274829676810882
O0042436,D0157,True,23.85724763446747
O0042885,D0171,True,25.17459841006734
O0043198,D0299,True,68.504151846951
O0042927,D0111,True,21.473939115993097
O0042946,D0036,True,32.11753594896043
O0042951,D0211,True,23.032820843338683
O0042826,D0247,True,24.5053017508137
O0042883,D0088,True,21.01212753176778
O0043175,D0104,True,23.608111763656144
O0042993,D0004,True,24.194429599061387
O0043011,D0236,True,18.11074313084171
O0043087,D0219,True,27.134564457338527
O0042906,D0251,True,25.280243957651678
O0043012,D0178,True,18.760832986197563
O0043222,D0004,True,19.423441430459864
O0042769,D0283,True,21.634798329855357
O0042609,D0160,True,15.426459824824445
O0043220,D0290,True,67.0240184139199
O0043047,D0298,True,23.244524754251508
O0042558,D0204,True,24.976358024796017
O0042785,D0130,True,32.42504560030388
O0043109,D0103,True,24.392428396879097
O0042569,D0186,True,23.019390822595625
O0042971,D0157,True,32.06074410153552
O0042756,D0028,True,26.720974030465953
O0042891,D0000,True,24.194234553867663
O0042880,D0169,True,59.126141678311924
O0042977,D0198,True,24.809689778592684
O0042741,D0255,True,23.806464159708405
O0042552,D0001,True,21.133965091898418
O0042501,D0299,True,21.69610853733608
O0042739,D0221,True,19.40851304737
O0042869,D0247,True,20.099451049958667
O0042548,D0272,True,18.08963718651296
O0043117,D0295,True,19.64974500408126
O0042624,D0203,True,25.155692114146316
O0043066,D0290,True,19.368578782080967
O0043145,D0287,True,33.39691325909684
O0042585,D0064,True,18.47358233932614
O0042729,D0152,True,26.103412061732815
O0043044,D0130,True,34.124043662825876
O0042507,D0270,True,17.039646047261346
O0042544,D0260,True,36.75586262186208
O0043213,D0070,True,18.945691019583712
O0042720,D0226,True,16.197235808575638
O0042689,D0017,True,26.865614144348893
O0042743,D0214,True,19.89213159657259
O0043211,D0204,True,35.11744539101383
O0042596,D0093,True,16.452747385251236
O0043073,D0270,True,28.07091913210138
O0042468,D0230,True,24.61508655104151
O0043039,D0106,True,33.850941777989775
O0042566,D0296,True,30.352221896692626
O0043146,D0243,True,54.069852964891275
O0043212,D0188,True,33.420869761459194
O0043065,D0039,True,27.758710495604078
O0042733,D0286,True,27.45582699941767
O0042705,D0160,True,58.715308752511675
O0042485,D0116,True,28.324094951081435
O0043037,D0015,True,29.961015918773626
O0042839,D0017,True,67.95675954560328
O0042678,D0038,True,29.47106244513022
O0043176,D0076,True,34.36627279533946
O0042724,D0103,True,30.291166934040866
O0042588,D0294,True,27.202885773006408
O0042848,D0093,True,60.318823802651785
O0042903,D0266,True,33.32912231696011
O0043001,D0241,True,18.97243877689403
O0042447,D0263,True,33.487103398611644
O0043094,D0224,True,33.28787633831413
O0043121,D0249,True,37.61711750404696
O0042439,D0160,True,29.649136929034423
O0043183,D0021,True,15.69326561405415
O0042783,D0038,True,20.538877208413457
O0042541,D0007,True,15.581067400223635
O0042528,D0226,True,17.47414875017015
O0042800,D0017,True,30.476819481120593
O0043140,D0087,True,18.497149222182173
O0043201,D0032,True,19.859294053677203
O0042520,D0255,True,20.90650461919304
O0042779,D0295,True,21.094872482562423
O0042732,D0217,True,36.436077222739456
O0042862,D0283,True,46.81812654108378
O0043171,D0224,True,20.743957299650546
O0042876,D0002,True,22.26244253892111
O0042813,D0221,True,19.687635536865834
O0042792,D0010,True,27.491557250420513
O0042465,D0140,True,23.53873739378382
O0042529,D0246,True,23.81895578582921
O0042823,D0243,True,21.9038903849871
O0042768,D0097,True,21.333912690505386
O0043160,D0290,True,24.40278784926339
O0043052,D0117,True,16.666373827943275
O0042511,D0294,True,25.963247728110076
O0042827,D0295,True,32.155281588810865
O0042749,D0014,True,23.618894776661556
O0042853,D0169,True,22.471297418323367
O0042704,D0286,True,18.284681070497474
O0043048,D0030,True,26.98376354984117
O0042723,D0188,True,30.561716098495364
O0042760,D0117,True,19.80044695673253
O0042990,D0042,True,18.483206949216736
O0042703,D0002,True,24.088073857350086
O0042712,D0001,True,34.24263657117037
O0043174,D0203,True,16.873003474777914
O0043082,D0211,True,20.41668746180634
O0043063,D0224,True,70.54084417904761
O0042715,D0233,True,51.453148288369626
O0042923,D0146,True,20.60253041225006
O0042912,D0208,True,23.123177105973394
O0042662,D0299,True,36.609941362938876
O0042921,D0000,True,22.8775197325332
O0042896,D0157,True,31.42311686299491
O0042737,D0259,True,32.99063133792592
O0043041,D0084,True,23.341606471094835
O0042486,D0103,True,29.970394739984847
O0042473,D0072,True,20.036764426416923
O0043102,D0252,True,28.27475084323096
O0043106,D0030,True,21.09446847799348
O0042972,D0078,True,22.216167113013316
O0042498,D0110,True,16.673495443247234
O0043150,D0290,True,25.036668281457196
O0042751,D0178,True,55.67549407868762
O0042851,D0169,True,41.97285667135677
O0042576,D0043,True,23.458895465919333
O0042466,D0266,True,25.25867107714149
O0042970,D0027,True,25.514239273132407
O0043104,D0017,True,47.91510008526066
O0042449,D0217,True,24.47062169063646
O0043129,D0032,True,64.7750130496726
O0042746,D0298,True,32.222669153675035
O0043136,D0285,True,34.16604706293745
O0042617,D0236,True,55.212412254851344
O0042762,D0051,True,41.23229935593651
O0042890,D0014,True,29.971829708883543
O0042582,D0225,True,29.92526115522954
O0042483,D0002,True,20.139316084827854
O0042782,D0160,True,47.701456410803935
O0042686,D0274,True,30.47885057974441
O0042735,D0188,True,32.52356439556128
O0042583,D0048,True,18.060304490888488
O0042913,D0077,True,20.034977887571873
O0043236,D0247,True,76.1375558557533
O0043046,D0036,True,24.60108097770098
O0043038,D0211,True,34.583394975292286
O0043035,D0232,True,42.720019768946685
O0043114,D0013,True,31.085999914718535
O0042819,D0200,True,25.186373810476372
O0042502,D0120,True,20.097148938380506
O0042886,D0243,True,43.08740827465357
O0043067,D0001,True,19.329873702657675
O0042847,D0136,True,31.34456713181422
O0042597,D0053,True,26.482403552943367
O0043178,D0065,True,26.535722538868285
O0042821,D0241,True,21.56878691102189
O0043217,D0283,True,27.456917641023807
O0043194,D0027,True,30.862831617257974
O0043125,D0019,True,25.215347098713835
O0042685,D0286,True,26.65694560347388
O0042508,D0066,True,40.41672917214731
O0042761,D0172,True,28.135825438924087
O0042904,D0204,True,27.408951837533877
O0043031,D0008,True,24.895161819520773
O0042517,D0060,True,20.366320080498383
O0042916,D0039,True,30.939092545574866
O0042980,D0214,True,29.410868225333846
O0042663,D0291,True,21.12553872382324
O0043229,D0249,True,35.53491407279345
O0042706,D0206,True,52.09425109142953
O0043230,D0087,True,23.73349832249707
O0042690,D0000,True,21.20873746402151
O0042604,D0196,True,26.938876866233628
O0042512,D0010,True,15.473981005137441
O0043216,D0014,True,21.966339006631216
O0043051,D0057,True,35.394279377473815
O0043113,D0203,True,30.81463871373775
O0042840,D0198,True,30.412318346521836
O0042457,D0037,True,23.395218433904066
O0042895,D0146,True,27.704378375621168
O0043024,D0056,True,31.248857340392902
O0043137,D0193,True,22.43386384654928
O0042572,D0297,True,21.99384045954494
O0042803,D0157,True,28.76806704899151
O0042455,D0290,True,24.461100606062004
O0042816,D0224,True,40.923204211955856
O0042930,D0018,True,28.08314568863964
O0042574,D0025,True,21.254683726553154
O0042553,D0077,True,19.61140031784323
O0043184,D0299,True,42.81965649315855
O0042656,D0055,True,23.031644959823385
O0043185,D0215,True,28.60119595072257
O0043232,D0108,True,21.77439854272957
O0042639,D0103,True,25.776721440277036
O0042538,D0119,True,28.55851437059988
O0043049,D0208,True,25.00716853944298
O0042661,D0259,True,24.550146457231087
O0042643,D0048,True,33.224610550706245
O0042894,D0298,True,27.254179308707606
O0042696,D0246,True,16.310793452700466
O0043004,D0065,True,26.09179711543542
O0043110,D0226,True,25.602489206407007
O0042557,D0076,True,27.078755286355413
O0042947,D0263,True,27.136610864207263
O0043195,D0294,True,29.648804587258322
O0043112,D0140,True,15.225293724811383
O0043138,D0240,True,29.244199976180923
O0042999,D0084,True,28.90277102490198
O0042484,D0204,True,29.532498286848377
O0042874,D0006,True,17.860861836929708
O0042978,D0152,True,23.680814388792584
O0042578,D0049,True,39.43971090278864
O0042456,D0079,True,36.06359282957485
O0042836,D0252,True,40.36729295123384
O0042521,D0172,True,32.51936324791157
O0042776,D0189,True,17.690211877581998
O0043093,D0060,True,20.460291027545583
O0042872,D0134,True,23.15169690081101
O0042560,D0023,True,21.57938380742511
O0042547,D0232,True,22.862739288574822
O0043132,D0111,True,26.442495249079364
O0043058,D0004,True,26.8361271329214
O0043228,D0032,True,52.94260828911557
O0042871,D0211,True,28.05471264675942
O0043018,D0120,True,24.21284943641912
O0042695,D0272,True,15.502911000180223
O0042881,D0253,True,24.228118592885526
O0042893,D0028,True,20.507722419874547
O0042619,D0030,True,20.521374695414416
O0042786,D0106,True,20.72632681264856
O0042765,D0215,True,30.00439809835185
O0042509,D0196,True,29.684076459238028
O0043200,D0290,True,33.14718722797099
O0042603,D0033,True,25.004427173311797
O0042713,D0263,True,27.053184633651483
O0042598,D0155,True,20.071343898450024
O0043238,D0208,True,27.57440089707963
O0043040,D0031,True,19.460543122860916
O0043069,D0235,True,27.00515654675545
O0042953,D0189,True,44.16137205921679
O0043098,D0171,True,16.940520699420496
O0043187,D0007,True,21.968655436324497
O0042522,D0066,True,15.301953396428353
O0042697,D0006,True,36.94256133359612
O0042467,D0241,True,19.00047346867675
O0042989,D0298,True,31.98006277593982
O0042976,D0233,True,29.49515307494437
O0042433,D0193,True,34.30650130035001
O0042561,D0134,True,25.713998794640435
O0042798,D0115,True,22.714776690288975
O0042716,D0097,True,16.77007859184796
O0042602,D0253,True,33.70207618316747
O0042633,D0013,True,32.126596031340426
O0042860,D0221,True,26.980211752610792
O0043191,D0099,True,18.326581881279907
O0042496,D0084,True,26.218342341505085
O0043085,D0211,True,27.84710086477262
O0043101,D0139,True,63.88448982354915
O0043107,D0018,True,27.017617597338585
O0043007,D0150,True,24.38880833252248
O0042579,D0252,True,30.597666010117145
O0042679,D0288,True,22.248600343189914
O0042722,D0297,True,29.995903611522237
O0042774,D0053,True,17.225567711331678
O0042856,D0299,True,64.50211060994211
O0042994,D0136,True,28.37215921052784
O0042731,D0106,True,47.18003641866397
O0042527,D0294,True,31.37979737232884
O0042640,D0076,True,20.76134098316308
O0042992,D0029,True,27.71895636027243
O0043189,D0149,True,28.277255621231312
O0042448,D0163,True,45.40910753754013
O0043103,D0110,True,28.721759306731833
O0042691,D0037,True,16.179130595106827
O0042788,D0206,True,40.893291201116476
O0042974,D0064,True,29.753614419561845
O0042460,D0217,True,26.019321210578212
O0042940,D0263,True,28.790230016958056
O0042621,D0039,True,33.97414129611213
O0042833,D0172,True,37.36473750957743
O0042787,D0060,True,22.678057583781502
O0043149,D0272,True,35.34429285764734
O0043204,D0055,True,27.274259709241612
O0042470,D0073,True,24.83503752692978
O0042865,D0154,True,17.292498857177776
O0043141,D0254,True,19.520493605042176
O0043068,D0134,True,31.121820146631084
O0042458,D0052,True,20.706571158668254
O0042937,D0192,True,24.049500767657253
O0042728,D0166,True,30.1805605175003
O0042571,D0066,True,24.481067788991805
O0042795,D0006,True,26.97927752252187
O0043036,D0178,True,26.278155157091774
O0043091,D0099,True,29.64121177254968
O0043170,D0252,True,33.319951092938446
O0042658,D0294,True,25.301283947189482
O0043206,D0084,True,28.22646079044085
O0042814,D0215,True,22.02834477165748
O0042850,D0233,True,30.035587786208048
O0042950,D0290,True,28.14022678937016
O0042898,D0274,True,24.902065680636298
O0042969,D0152,True,28.167530519034116
O0042506,D0232,True,30.00948770241165
O0043210,D0193,True,24.814355845046933
O0043116,D0104,True,30.171596351502906
O0042772,D0168,True,21.792030875315085
O0043135,D0079,True,35.365864212436996
O0042920,D0164,True,30.140546830429212
O0043224,D0055,True,29.082808009803635
O0042870,D0076,True,24.30929430866017
O0042650,D0211,True,21.461124689383603
O0043203,D0035,True,38.14194735999995
O0042794,D0033,True,30.419138117400202
O0043079,D0137,True,27.83797297527885
O0042796,D0139,True,24.673277996062676
O0042668,D0039,True,22.92846946023161
O0043078,D0210,True,28.211344819514295
O0042519,D0254,True,27.01268895427285
O0042630,D0062,True,27.89261962976535
O0042610,D0144,True,22.64396539597209
O0042614,D0077,True,26.484120431006808
